State ID,Year,sorrow,afraid,anxiety,endure,stress,tragedy,brain,lonely,watch,medication,parents,poverty (real),listening,irritable,abuse,improvement,alienation,studies,needy,level,courage,clarity,upset,world health organization,degree,label,healthy,poor,friends,patience,gain,understanding,suicide,heal,esteem,hurt,home,anger,low,condition,strength,substances,media,education (real),pizza,victim,observation,antisocial,withdrawn,treatment,wailing,abandoned,weak,warning,doctor,education,talk,effect,mental health,burger,insecure,affect,drugs,skills,programs,pessimistic,personal,fast food,quality,immune,data,fight,inadequate,fatigue,mental,foreign born  (real),cooperative,scared,isolated,evaluation,disease,grieving,tack,family,prevention,shopping,oppressed,trajectory,ability,triumph,concern,alone,shattered,troubled,thoughts,substance abuse,separation,time,withdrawal,melancholy,bikini,overwhelmed,zero,descent,normal,communication,hereditary,unusual,confusion,eat,bipolar,diet,child,failure, endless,fear,inability,suffer,fat,irrational, confused,defensive,happy,health (real),rejected,homesick,antidepressant,median age (real),agitated,peers,broken,pills,grief,trapped,amenorrhea,crying,medicine,cycle,frustration,death,empty,treat, Crushing,morbid,option,wretched,sleep,clinical,stigma,organize,cure,reality,agony,isolation,teenagers,die,consumed,involvement,interfere,defeated,Forever,excluded,wounded,hopeless,blue,torment,nervous,knowledge,symptoms,youth,suffering,discrimination,unique,overcome,income (real),patient,distressed,solitary,sad,brittle,attitude,requirement,attempt,down,help,guideline,heavy,resulting,disorder,sport,paranoid,achy,suicidal,caregiver,breakdown,problem,opinion,struggle,interested,tired,need,goals,necessary,psychiatrist,children,cruel,report, hopeless,source,panic,attention,counsel,protect,statistics,fragile,dreadful,siblings,talking,feelings,abnormal,kill,nothing, sleep,pain,uncomfortable,review,validation,awareness,quantity,diagnosis,sadness,signs,thesis,moody,worry,prescription,reckless,study,miserable,weight loss,freaking,donut,health,monitor,alarm,sugar,depressed,exercise,adolescents,security,sympathetic,therapy,tragic,injured,love,doomed,desperate,travel,cope,vulnerable,insomnia,exhausted,despair,quest,progressive,crushed,aid,partum,anxious,pattern, numb,crisis,depression,physician,unhappy
26,2015,70.0,75.0,80.0,66.0,75.0,59.0,90.0,87.0,79.0,79.0,70.0,14.6,61.0,87.0,72.0,70.0,85.0,66.0,71.0,83.0,67.0,15.0,75.0,73.0,73.0,84.0,94.0,78.0,88.0,66.0,81.0,73.0,90.0,38.0,71.0,65.0,74.0,72.0,79.0,100.0,99.0,53.0,53.0,92.8,83.0,87.0,58.0,54.0,58.0,94.0,61.0,76.0,74.0,58.0,76.0,55.0,60.0,82.0,100.0,52.0,76.0,80.0,46.0,73.0,75.0,30.0,76.0,54.0,100.0,81.0,64.0,70.0,56.0,100.0,100.0,2.1,46.0,80.0,79.0,58.0,76.0,97.0,100.0,76.0,63.0,32.0,59.0,62.0,76.0,69.0,77.0,70.0,77.0,76.0,70.0,50.0,62.0,72.0,70.0,71.0,66.0,65.0,79.0,70.0,58.0,73.0,48.0,48.0,40.0,74.0,83.0,89.0,84.0,87.0,76.0,46.0,74.0,44.0,75.0,59.0,83.0,39.0,66.0,11.6,58.0,62.0,73.0,39.7,75.0,45.0,15.0,55.0,96.0,63.0,50.0,86.0,83.0,86.0,73.0,97.0,76.0,73.0,62.0,54.0,66.0,68.0,93.0,55.0,46.0,83.0,86.0,90.0,93.0,65.0,74.0,91.0,64.0,56.0,67.0,45.0,54.0,52.0,50.0,50.0,83.0,59.0,71.0,60.0,82.0,85.0,76.0,61.0,91.0,53.0,49509,50.0,55.0,54.0,30.0,77.0,32.0,58.0,51.0,89.0,90.0,39.0,95.0,32.0,83.0,67.0,75.0,88.0,70.0,10.0,82.0,80.0,28.0,41.0,71.0,65.0,85.0,54.0,69.0,50.0,69.0,70.0,100.0,98.0,68.0,77.0,68.0,25.0,82.0,82.0,77.0,73.0,77.0,49.0,65.0,48.0,92.0,70.0,98.0,77.0,34.0,88.0,18.0,77.0,53.0,73.0,69.0,87.0,64.0,19.0,72.0,100.0,78.0,44.0,68.0,73.0,69.0,50.0,69.0,40.0,87.0,82.0,64.0,89.0,42.0,100.0,75.0,99.0,55.0,96.0,62.0,76.0,72.0,75.0,55.0,46.0,45.0,61.0,81.0,68.0,77.0,59.0,34.0,71.0,84.0,99.0,68.0,68.0,81.0,64.0,77.0
27,2015,69.0,80.0,81.0,46.0,81.0,63.0,94.0,80.0,75.0,85.0,80.0,12.6,75.0,74.0,72.0,72.0,50.0,71.0,65.0,79.0,77.0,24.0,86.0,44.0,77.0,86.0,88.0,80.0,83.0,75.0,82.0,71.0,82.0,38.0,80.0,69.0,76.0,76.0,77.0,84.0,85.0,72.0,47.0,90.7,90.0,79.0,62.0,55.0,65.0,84.0,59.0,76.0,82.0,59.0,92.0,70.0,46.0,80.0,52.0,78.0,70.0,77.0,40.0,80.0,65.0,58.0,74.0,83.0,63.0,71.0,74.0,73.0,65.0,77.0,65.0,6.6,41.0,81.0,61.0,62.0,73.0,59.0,74.0,96.0,74.0,33.0,55.0,39.0,82.0,72.0,66.0,76.0,60.0,57.0,66.0,48.0,64.0,85.0,58.0,59.0,67.0,83.0,74.0,67.0,73.0,86.0,97.0,48.0,89.0,84.0,81.0,84.0,87.0,81.0,76.0,50.0,47.0,67.0,88.0,57.0,94.0,50.0,85.0,8.2,68.0,68.0,63.0,36.2,73.0,54.0,21.0,62.0,90.0,51.0,70.0,84.0,88.0,86.0,58.0,92.0,87.0,73.0,48.0,71.0,82.0,51.0,88.0,52.0,52.0,76.0,80.0,93.0,63.0,77.0,73.0,84.0,65.0,79.0,37.0,53.0,64.0,62.0,44.0,78.0,86.0,49.0,71.0,67.0,81.0,74.0,85.0,80.0,89.0,68.0,54996,53.0,43.0,73.0,33.0,83.0,37.0,54.0,77.0,88.0,77.0,44.0,74.0,30.0,73.0,70.0,86.0,85.0,79.0,9.0,77.0,77.0,29.0,66.0,69.0,74.0,90.0,73.0,68.0,63.0,71.0,70.0,51.0,44.0,61.0,84.0,77.0,22.0,76.0,71.0,71.0,66.0,90.0,52.0,57.0,71.0,84.0,89.0,92.0,77.0,90.0,76.0,25.0,72.0,63.0,74.0,72.0,86.0,62.0,19.0,64.0,78.0,81.0,60.0,72.0,82.0,59.0,81.0,67.0,38.0,76.0,74.0,70.0,87.0,81.0,69.0,66.0,83.0,52.0,88.0,70.0,62.0,85.0,57.0,63.0,59.0,47.0,78.0,67.0,62.0,82.0,61.0,36.0,45.0,79.0,71.0,68.0,70.0,74.0,76.0,67.0
28,2015,71.0,72.0,72.0,60.0,72.0,56.0,74.0,78.0,86.0,78.0,78.0,14.7,70.0,67.0,63.0,48.0,26.0,50.0,63.0,70.0,55.0,20.0,80.0,30.0,72.0,74.0,78.0,70.0,81.0,77.0,79.0,54.0,93.0,36.0,80.0,67.0,68.0,85.0,78.0,85.0,78.0,56.0,46.0,85.1,81.0,79.0,77.0,52.0,65.0,73.0,90.0,68.0,80.0,54.0,90.0,48.0,38.0,82.0,47.0,100.0,82.0,71.0,43.0,77.0,61.0,85.0,76.0,100.0,53.0,68.0,52.0,100.0,68.0,65.0,63.0,19.2,14.0,86.0,72.0,49.0,62.0,45.0,45.0,65.0,58.0,42.0,43.0,32.0,68.0,75.0,63.0,68.0,77.0,55.0,66.0,38.0,70.0,82.0,65.0,84.0,68.0,77.0,81.0,77.0,55.0,60.0,62.0,47.0,66.0,87.0,74.0,80.0,65.0,76.0,74.0,51.0,45.0,74.0,89.0,74.0,76.0,37.0,95.0,12.3,80.0,48.0,51.0,37.2,82.0,49.0,14.0,72.0,68.0,59.0,63.0,100.0,57.0,79.0,44.0,100.0,76.0,64.0,43.0,84.0,66.0,61.0,85.0,46.0,83.0,68.0,89.0,95.0,51.0,64.0,75.0,84.0,59.0,61.0,63.0,53.0,84.0,61.0,31.0,100.0,76.0,49.0,67.0,90.0,66.0,46.0,67.0,72.0,76.0,62.0,52431,49.0,41.0,42.0,35.0,63.0,34.0,70.0,74.0,84.0,75.0,44.0,71.0,39.0,61.0,86.0,85.0,65.0,89.0,22.0,73.0,80.0,32.0,62.0,81.0,76.0,88.0,62.0,67.0,64.0,63.0,79.0,54.0,100.0,53.0,86.0,74.0,24.0,86.0,58.0,70.0,85.0,77.0,52.0,65.0,58.0,88.0,100.0,87.0,71.0,70.0,100.0,17.0,64.0,47.0,54.0,83.0,72.0,63.0,14.0,60.0,77.0,74.0,46.0,78.0,72.0,59.0,74.0,62.0,39.0,87.0,72.0,77.0,77.0,43.0,74.0,57.0,71.0,63.0,86.0,81.0,77.0,82.0,71.0,58.0,51.0,49.0,91.0,81.0,100.0,76.0,46.0,40.0,47.0,84.0,54.0,76.0,62.0,65.0,55.0,88.0
29,2015,58.0,82.0,85.0,41.0,90.0,78.0,86.0,79.0,77.0,85.0,87.0,8.2,63.0,74.0,79.0,69.0,54.0,72.0,65.0,81.0,56.0,20.0,71.0,78.0,71.0,91.0,95.0,96.0,91.0,74.0,78.0,68.0,84.0,39.0,78.0,56.0,88.0,74.0,82.0,72.0,84.0,70.0,54.0,92.3,88.0,55.0,52.0,66.0,74.0,86.0,69.0,88.0,80.0,60.0,84.0,67.0,45.0,92.0,89.0,49.0,53.0,82.0,44.0,76.0,88.0,45.0,78.0,34.0,58.0,82.0,71.0,58.0,60.0,91.0,84.0,5.7,73.0,70.0,79.0,59.0,88.0,88.0,87.0,84.0,77.0,35.0,50.0,69.0,74.0,90.0,70.0,68.0,58.0,100.0,66.0,77.0,62.0,78.0,84.0,58.0,70.0,67.0,88.0,61.0,57.0,67.0,86.0,65.0,65.0,72.0,78.0,85.0,73.0,98.0,81.0,50.0,64.0,64.0,79.0,63.0,63.0,39.0,66.0,6.3,84.0,81.0,56.0,42.2,86.0,30.0,14.0,45.0,93.0,72.0,65.0,81.0,81.0,94.0,63.0,92.0,97.0,77.0,67.0,60.0,93.0,45.0,87.0,58.0,40.0,81.0,79.0,71.0,68.0,94.0,79.0,84.0,59.0,100.0,85.0,49.0,64.0,53.0,49.0,70.0,82.0,45.0,73.0,71.0,79.0,68.0,81.0,65.0,79.0,34.0,70303,69.0,41.0,60.0,31.0,68.0,33.0,77.0,65.0,90.0,76.0,86.0,79.0,26.0,86.0,80.0,80.0,94.0,69.0,11.0,81.0,94.0,29.0,50.0,77.0,70.0,84.0,68.0,69.0,59.0,75.0,73.0,62.0,78.0,60.0,88.0,71.0,25.0,90.0,79.0,75.0,88.0,87.0,50.0,47.0,56.0,80.0,71.0,85.0,81.0,95.0,96.0,27.0,81.0,61.0,81.0,73.0,69.0,66.0,25.0,81.0,97.0,86.0,50.0,79.0,71.0,51.0,76.0,65.0,100.0,94.0,87.0,84.0,93.0,72.0,63.0,78.0,93.0,46.0,94.0,61.0,80.0,82.0,67.0,59.0,52.0,46.0,75.0,60.0,69.0,66.0,86.0,91.0,73.0,79.0,80.0,70.0,83.0,83.0,65.0,77.0
30,2015,63.0,73.0,76.0,60.0,94.0,72.0,83.0,74.0,88.0,74.0,93.0,10.8,68.0,71.0,64.0,63.0,48.0,78.0,51.0,78.0,58.0,23.0,76.0,57.0,85.0,91.0,82.0,86.0,90.0,76.0,80.0,78.0,80.0,36.0,79.0,60.0,73.0,78.0,74.0,78.0,78.0,62.0,58.0,88.6,68.0,72.0,88.0,62.0,94.0,79.0,78.0,73.0,85.0,54.0,99.0,72.0,35.0,79.0,43.0,70.0,78.0,77.0,44.0,77.0,80.0,73.0,83.0,46.0,53.0,68.0,75.0,69.0,63.0,70.0,62.0,21.7,18.0,75.0,74.0,69.0,70.0,50.0,34.0,78.0,64.0,39.0,63.0,48.0,65.0,74.0,86.0,71.0,67.0,54.0,71.0,49.0,64.0,78.0,70.0,71.0,66.0,83.0,83.0,69.0,53.0,60.0,73.0,45.0,71.0,77.0,80.0,79.0,76.0,77.0,86.0,51.0,68.0,75.0,84.0,82.0,75.0,55.0,85.0,8.7,93.0,71.0,58.0,39.4,77.0,44.0,12.0,60.0,69.0,65.0,64.0,92.0,67.0,82.0,75.0,84.0,89.0,63.0,45.0,80.0,100.0,51.0,82.0,76.0,87.0,79.0,88.0,89.0,65.0,70.0,80.0,76.0,60.0,63.0,52.0,56.0,95.0,73.0,34.0,78.0,76.0,40.0,75.0,77.0,68.0,55.0,81.0,77.0,81.0,69.0,72222,60.0,51.0,63.0,31.0,54.0,32.0,84.0,76.0,81.0,69.0,70.0,65.0,30.0,73.0,89.0,92.0,60.0,67.0,10.0,80.0,95.0,31.0,72.0,87.0,74.0,85.0,73.0,80.0,83.0,76.0,81.0,57.0,64.0,58.0,85.0,75.0,38.0,85.0,75.0,86.0,90.0,84.0,48.0,74.0,64.0,75.0,69.0,84.0,74.0,71.0,91.0,34.0,70.0,59.0,73.0,88.0,64.0,77.0,14.0,82.0,77.0,58.0,69.0,98.0,72.0,49.0,70.0,54.0,38.0,78.0,71.0,75.0,88.0,66.0,62.0,63.0,83.0,81.0,83.0,72.0,85.0,91.0,69.0,63.0,63.0,54.0,82.0,79.0,70.0,72.0,54.0,70.0,51.0,91.0,49.0,67.0,83.0,72.0,73.0,97.0
31,2015,62.0,81.0,86.0,82.0,81.0,70.0,86.0,95.0,77.0,82.0,81.0,20.4,75.0,73.0,84.0,71.0,51.0,75.0,60.0,79.0,62.0,11.0,89.0,40.0,89.0,79.0,75.0,80.0,80.0,82.0,78.0,89.0,91.0,34.0,76.0,69.0,78.0,79.0,87.0,92.0,89.0,96.0,46.0,84.2,70.0,71.0,84.0,82.0,97.0,90.0,54.0,71.0,86.0,55.0,79.0,77.0,46.0,88.0,46.0,66.0,85.0,85.0,43.0,74.0,76.0,75.0,69.0,67.0,69.0,84.0,70.0,86.0,68.0,84.0,64.0,9.8,25.0,83.0,72.0,81.0,73.0,56.0,40.0,78.0,77.0,30.0,64.0,68.0,88.0,71.0,89.0,67.0,74.0,55.0,65.0,75.0,75.0,76.0,65.0,87.0,63.0,71.0,82.0,87.0,58.0,80.0,60.0,100.0,85.0,75.0,80.0,85.0,72.0,90.0,62.0,48.0,85.0,97.0,82.0,93.0,84.0,43.0,83.0,10.9,70.0,63.0,71.0,37.0,86.0,48.0,15.0,65.0,95.0,64.0,81.0,93.0,64.0,85.0,51.0,94.0,77.0,63.0,48.0,100.0,78.0,56.0,87.0,45.0,60.0,87.0,83.0,89.0,62.0,94.0,88.0,93.0,67.0,73.0,65.0,60.0,62.0,85.0,40.0,84.0,77.0,42.0,84.0,73.0,75.0,64.0,85.0,82.0,87.0,81.0,45382,59.0,32.0,64.0,34.0,94.0,35.0,71.0,91.0,87.0,81.0,39.0,82.0,50.0,77.0,65.0,78.0,83.0,100.0,19.0,82.0,92.0,27.0,91.0,59.0,73.0,87.0,81.0,78.0,67.0,72.0,86.0,56.0,84.0,68.0,82.0,81.0,23.0,93.0,73.0,98.0,100.0,70.0,52.0,77.0,76.0,84.0,77.0,87.0,74.0,82.0,77.0,17.0,69.0,70.0,69.0,97.0,70.0,89.0,20.0,69.0,80.0,76.0,56.0,51.0,74.0,61.0,72.0,62.0,47.0,88.0,74.0,83.0,92.0,76.0,73.0,64.0,86.0,68.0,75.0,73.0,85.0,80.0,66.0,64.0,64.0,50.0,73.0,100.0,56.0,74.0,59.0,37.0,47.0,72.0,73.0,70.0,78.0,76.0,63.0,89.0
32,2015,68.0,69.0,72.0,61.0,79.0,68.0,81.0,87.0,90.0,70.0,83.0,15.4,69.0,63.0,64.0,63.0,48.0,79.0,54.0,68.0,55.0,24.0,77.0,46.0,73.0,88.0,82.0,80.0,87.0,81.0,83.0,66.0,76.0,36.0,76.0,60.0,69.0,77.0,71.0,78.0,70.0,54.0,63.0,85.6,71.0,68.0,90.0,58.0,74.0,75.0,66.0,72.0,81.0,47.0,94.0,59.0,40.0,78.0,54.0,88.0,80.0,68.0,47.0,65.0,77.0,67.0,74.0,55.0,51.0,73.0,67.0,70.0,63.0,70.0,65.0,22.5,27.0,77.0,72.0,57.0,70.0,55.0,38.0,68.0,62.0,41.0,66.0,47.0,64.0,60.0,93.0,71.0,65.0,52.0,62.0,46.0,58.0,92.0,67.0,66.0,62.0,76.0,83.0,63.0,53.0,59.0,70.0,42.0,72.0,77.0,81.0,74.0,74.0,72.0,76.0,47.0,55.0,64.0,88.0,82.0,81.0,63.0,78.0,7.1,86.0,66.0,52.0,38.1,77.0,51.0,13.0,65.0,69.0,62.0,64.0,92.0,67.0,77.0,64.0,78.0,84.0,59.0,45.0,98.0,99.0,52.0,84.0,57.0,80.0,70.0,83.0,91.0,61.0,60.0,66.0,71.0,54.0,54.0,48.0,51.0,99.0,65.0,31.0,77.0,78.0,40.0,69.0,63.0,66.0,55.0,76.0,69.0,81.0,60.0,60850,51.0,57.0,73.0,30.0,56.0,30.0,72.0,62.0,78.0,68.0,53.0,65.0,30.0,72.0,85.0,86.0,62.0,63.0,9.0,81.0,83.0,29.0,75.0,83.0,74.0,85.0,66.0,100.0,82.0,71.0,81.0,54.0,71.0,55.0,78.0,77.0,46.0,81.0,64.0,79.0,92.0,76.0,47.0,86.0,59.0,76.0,73.0,83.0,74.0,66.0,89.0,23.0,63.0,56.0,62.0,83.0,64.0,57.0,16.0,65.0,68.0,55.0,46.0,89.0,69.0,50.0,74.0,55.0,33.0,74.0,70.0,72.0,81.0,58.0,59.0,57.0,82.0,59.0,76.0,78.0,81.0,89.0,73.0,58.0,62.0,71.0,85.0,77.0,59.0,57.0,57.0,75.0,56.0,93.0,49.0,65.0,80.0,65.0,68.0,86.0
33,2015,76.0,73.0,74.0,78.0,79.0,71.0,86.0,80.0,81.0,77.0,86.0,16.4,76.0,71.0,75.0,85.0,100.0,93.0,61.0,80.0,64.0,22.0,87.0,60.0,84.0,88.0,77.0,82.0,79.0,89.0,86.0,86.0,75.0,37.0,82.0,73.0,80.0,82.0,84.0,94.0,84.0,80.0,48.0,85.8,75.0,78.0,70.0,63.0,77.0,86.0,68.0,73.0,88.0,54.0,88.0,91.0,52.0,90.0,54.0,69.0,73.0,90.0,47.0,85.0,82.0,77.0,84.0,74.0,65.0,77.0,70.0,69.0,75.0,79.0,68.0,7.7,33.0,87.0,78.0,68.0,78.0,57.0,53.0,90.0,74.0,44.0,56.0,48.0,79.0,66.0,79.0,67.0,57.0,68.0,67.0,80.0,95.0,91.0,72.0,69.0,64.0,92.0,78.0,60.0,59.0,75.0,74.0,56.0,74.0,81.0,83.0,82.0,97.0,83.0,77.0,100.0,70.0,73.0,89.0,81.0,73.0,45.0,72.0,11.2,83.0,69.0,67.0,38.0,78.0,49.0,14.0,70.0,83.0,67.0,70.0,85.0,99.0,96.0,71.0,84.0,80.0,75.0,57.0,67.0,89.0,56.0,86.0,76.0,71.0,82.0,76.0,86.0,61.0,62.0,81.0,82.0,74.0,86.0,64.0,66.0,69.0,65.0,42.0,76.0,89.0,42.0,82.0,81.0,79.0,59.0,88.0,80.0,83.0,74.0,47830,60.0,51.0,59.0,29.0,68.0,37.0,70.0,76.0,88.0,87.0,47.0,71.0,44.0,74.0,75.0,86.0,76.0,64.0,13.0,85.0,90.0,27.0,66.0,77.0,74.0,93.0,81.0,78.0,75.0,78.0,75.0,57.0,69.0,62.0,91.0,81.0,23.0,91.0,75.0,74.0,66.0,81.0,54.0,71.0,68.0,95.0,87.0,91.0,80.0,60.0,77.0,23.0,84.0,66.0,65.0,69.0,81.0,75.0,27.0,75.0,82.0,71.0,85.0,67.0,85.0,52.0,59.0,69.0,36.0,85.0,80.0,77.0,91.0,80.0,66.0,62.0,76.0,64.0,85.0,76.0,74.0,76.0,59.0,59.0,64.0,58.0,75.0,72.0,53.0,61.0,58.0,59.0,49.0,92.0,62.0,71.0,85.0,75.0,72.0,76.0
34,2015,63.0,74.0,84.0,21.0,78.0,66.0,90.0,74.0,69.0,77.0,81.0,11.0,71.0,80.0,80.0,84.0,51.0,86.0,53.0,83.0,75.0,20.0,71.0,44.0,83.0,98.0,100.0,78.0,83.0,60.0,80.0,67.0,76.0,38.0,97.0,68.0,96.0,55.0,79.0,86.0,87.0,76.0,44.0,91.7,80.0,80.0,62.0,77.0,37.0,87.0,64.0,81.0,77.0,63.0,79.0,60.0,60.0,83.0,60.0,55.0,71.0,88.0,44.0,88.0,73.0,29.0,78.0,66.0,70.0,73.0,56.0,67.0,95.0,86.0,64.0,3.2,100.0,63.0,87.0,82.0,77.0,50.0,84.0,92.0,87.0,34.0,55.0,62.0,82.0,93.0,60.0,71.0,79.0,59.0,79.0,49.0,59.0,72.0,63.0,68.0,73.0,46.0,87.0,74.0,66.0,92.0,82.0,46.0,92.0,78.0,81.0,85.0,91.0,91.0,83.0,40.0,56.0,100.0,80.0,49.0,100.0,56.0,73.0,7.8,63.0,95.0,63.0,35.4,83.0,82.0,14.0,62.0,79.0,72.0,100.0,74.0,67.0,79.0,59.0,87.0,70.0,64.0,58.0,51.0,72.0,45.0,97.0,47.0,65.0,80.0,83.0,84.0,85.0,65.0,94.0,91.0,76.0,75.0,32.0,52.0,55.0,52.0,42.0,82.0,74.0,59.0,91.0,66.0,85.0,90.0,82.0,70.0,91.0,61.0,60557,57.0,63.0,59.0,29.0,74.0,30.0,58.0,91.0,83.0,80.0,88.0,84.0,60.0,84.0,78.0,85.0,78.0,71.0,14.0,100.0,83.0,28.0,67.0,54.0,78.0,90.0,72.0,76.0,60.0,71.0,72.0,68.0,58.0,57.0,78.0,93.0,22.0,88.0,72.0,67.0,55.0,74.0,50.0,52.0,63.0,81.0,66.0,99.0,79.0,70.0,77.0,15.0,77.0,61.0,85.0,79.0,89.0,75.0,14.0,82.0,84.0,95.0,50.0,50.0,90.0,67.0,58.0,100.0,39.0,76.0,88.0,82.0,96.0,59.0,58.0,50.0,91.0,56.0,92.0,63.0,69.0,80.0,67.0,45.0,71.0,39.0,78.0,69.0,58.0,76.0,67.0,32.0,50.0,75.0,77.0,86.0,75.0,81.0,60.0,60.0
35,2015,71.0,79.0,82.0,49.0,92.0,70.0,90.0,77.0,81.0,81.0,88.0,14.8,77.0,76.0,70.0,73.0,55.0,87.0,53.0,89.0,62.0,20.0,85.0,50.0,81.0,86.0,88.0,88.0,86.0,78.0,86.0,71.0,82.0,38.0,74.0,71.0,83.0,77.0,79.0,89.0,95.0,72.0,53.0,89.1,90.0,76.0,74.0,62.0,80.0,80.0,70.0,92.0,88.0,56.0,95.0,75.0,45.0,92.0,51.0,66.0,63.0,84.0,44.0,83.0,74.0,69.0,81.0,63.0,57.0,72.0,70.0,67.0,66.0,84.0,68.0,4.1,21.0,79.0,84.0,68.0,80.0,72.0,60.0,92.0,71.0,37.0,70.0,56.0,82.0,68.0,82.0,71.0,75.0,59.0,66.0,40.0,76.0,94.0,81.0,74.0,69.0,84.0,86.0,73.0,67.0,72.0,82.0,60.0,81.0,79.0,85.0,84.0,93.0,96.0,79.0,57.0,87.0,73.0,87.0,78.0,80.0,47.0,77.0,6.5,78.0,59.0,71.0,39.2,83.0,47.0,14.0,60.0,94.0,97.0,65.0,85.0,75.0,90.0,67.0,93.0,85.0,87.0,58.0,75.0,91.0,65.0,89.0,66.0,67.0,77.0,77.0,91.0,67.0,76.0,76.0,89.0,67.0,83.0,60.0,59.0,67.0,72.0,35.0,75.0,82.0,46.0,80.0,70.0,81.0,67.0,89.0,82.0,86.0,67.0,51075,61.0,48.0,67.0,32.0,67.0,37.0,63.0,79.0,87.0,80.0,66.0,73.0,42.0,81.0,68.0,87.0,86.0,74.0,11.0,86.0,91.0,30.0,68.0,72.0,76.0,88.0,76.0,78.0,69.0,74.0,71.0,53.0,75.0,72.0,90.0,84.0,29.0,87.0,84.0,87.0,69.0,83.0,52.0,64.0,70.0,87.0,73.0,89.0,80.0,64.0,83.0,26.0,72.0,66.0,79.0,88.0,83.0,75.0,21.0,70.0,76.0,70.0,85.0,77.0,79.0,64.0,73.0,67.0,39.0,87.0,83.0,80.0,89.0,68.0,62.0,76.0,78.0,62.0,96.0,70.0,71.0,91.0,56.0,59.0,56.0,77.0,76.0,67.0,60.0,100.0,60.0,54.0,56.0,93.0,65.0,79.0,76.0,80.0,82.0,82.0
36,2015,83.0,77.0,73.0,68.0,81.0,89.0,77.0,83.0,75.0,85.0,81.0,16.1,70.0,74.0,67.0,50.0,41.0,64.0,67.0,96.0,68.0,21.0,84.0,34.0,90.0,77.0,84.0,75.0,83.0,88.0,86.0,67.0,80.0,38.0,60.0,73.0,76.0,83.0,81.0,85.0,89.0,56.0,42.0,86.9,85.0,74.0,66.0,53.0,58.0,89.0,85.0,84.0,80.0,61.0,96.0,56.0,39.0,80.0,51.0,74.0,66.0,74.0,45.0,70.0,67.0,63.0,71.0,84.0,51.0,64.0,54.0,80.0,68.0,81.0,62.0,5.8,26.0,73.0,78.0,51.0,73.0,58.0,68.0,77.0,60.0,35.0,42.0,41.0,75.0,70.0,71.0,67.0,78.0,70.0,65.0,57.0,64.0,75.0,70.0,71.0,76.0,89.0,86.0,73.0,64.0,100.0,70.0,49.0,76.0,86.0,86.0,88.0,82.0,81.0,77.0,49.0,61.0,64.0,89.0,49.0,92.0,54.0,84.0,13.9,68.0,55.0,72.0,36.2,81.0,38.0,100.0,72.0,81.0,76.0,64.0,89.0,73.0,78.0,49.0,93.0,74.0,73.0,53.0,70.0,72.0,48.0,85.0,41.0,63.0,68.0,81.0,84.0,60.0,70.0,71.0,84.0,59.0,63.0,64.0,66.0,64.0,59.0,37.0,65.0,84.0,51.0,68.0,66.0,81.0,67.0,74.0,57.0,84.0,65.0,48568,51.0,58.0,50.0,29.0,86.0,32.0,65.0,76.0,88.0,79.0,46.0,73.0,41.0,71.0,75.0,79.0,76.0,69.0,9.0,81.0,79.0,25.0,72.0,74.0,84.0,89.0,66.0,72.0,71.0,71.0,77.0,53.0,70.0,56.0,84.0,70.0,22.0,81.0,61.0,63.0,80.0,84.0,54.0,60.0,63.0,89.0,85.0,88.0,82.0,51.0,77.0,18.0,67.0,57.0,69.0,70.0,80.0,61.0,23.0,76.0,88.0,80.0,86.0,73.0,86.0,71.0,89.0,54.0,37.0,91.0,85.0,69.0,86.0,56.0,64.0,52.0,73.0,57.0,84.0,75.0,58.0,80.0,58.0,52.0,51.0,50.0,74.0,70.0,63.0,64.0,60.0,34.0,57.0,91.0,63.0,77.0,75.0,68.0,71.0,76.0
